timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1661285617934,3823,Checkout,200,OK,Thread Group 1-12,text,true,,277,208,27,27,http://localhost:6060/checkout,3823,0,0
1661285619039,2790,Checkout,200,OK,Thread Group 1-20,text,true,,277,208,27,27,http://localhost:6060/checkout,2790,0,0
1661285620287,1569,Login,200,OK,Thread Group 1-4,text,true,,291,205,27,27,http://localhost:6060/login,1569,0,0
1661285618813,3125,Checkout,200,OK,Thread Group 1-8,text,true,,277,208,27,27,http://localhost:6060/checkout,3125,0,0
1661285620663,1339,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,27,27,http://localhost:6060/cart/item,1339,0,0
1661285619131,2952,Checkout,200,OK,Thread Group 1-16,text,true,,277,208,27,27,http://localhost:6060/checkout,2952,0,0
1661285620861,1451,Search items,200,OK,Thread Group 1-14,text,true,,293,206,27,27,http://localhost:6060/search,1451,0,0
1661285620763,1610,Add item to cart,200,OK,Thread Group 1-17,text,true,,282,209,27,27,http://localhost:6060/cart/item,1610,0,0
1661285618202,4198,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,27,27,http://localhost:6060/checkout,4198,0,0
1661285621437,1016,Search items,200,OK,Thread Group 1-9,text,true,,293,206,27,27,http://localhost:6060/search,1016,0,0
1661285619713,2755,Login,200,OK,Thread Group 1-15,text,true,,291,205,27,27,http://localhost:6060/login,2755,0,0
1661285621710,778,Search items,200,OK,Thread Group 1-27,text,true,,293,206,27,27,http://localhost:6060/search,778,0,0
1661285618237,4312,Checkout,200,OK,Thread Group 1-18,text,true,,277,208,28,28,http://localhost:6060/checkout,4312,0,0
1661285620636,2013,Login,200,OK,Thread Group 1-19,text,true,,291,205,28,28,http://localhost:6060/login,2013,0,0
1661285621757,1183,Home page,200,OK,Thread Group 1-12,text,true,,239,116,28,28,http://localhost:6060/,1183,0,0
1661285622083,868,Home page,200,OK,Thread Group 1-16,text,true,,239,116,28,28,http://localhost:6060/,868,0,1
1661285621024,2088,Search items,200,OK,Thread Group 1-1,text,true,,293,206,28,28,http://localhost:6060/search,2088,0,0
1661285621829,1425,Home page,200,OK,Thread Group 1-20,text,true,,239,116,28,28,http://localhost:6060/,1425,0,1
1661285621731,1594,Add item to cart,200,OK,Thread Group 1-13,text,true,,282,209,28,28,http://localhost:6060/cart/item,1594,0,0
1661285621938,1397,Home page,200,OK,Thread Group 1-8,text,true,,239,116,28,28,http://localhost:6060/,1397,0,1
1661285622312,1129,Add item to cart,200,OK,Thread Group 1-14,text,true,,282,209,28,28,http://localhost:6060/cart/item,1129,0,0
1661285621754,1744,Add item to cart,200,OK,Thread Group 1-22,text,true,,282,209,28,28,http://localhost:6060/cart/item,1744,0,0
1661285622506,1001,Home page,200,OK,Thread Group 1-28,text,true,,239,116,28,28,http://localhost:6060/,1001,0,0
1661285621501,2200,Search items,200,OK,Thread Group 1-21,text,true,,293,206,28,28,http://localhost:6060/search,2200,0,0
1661285621587,2160,Search items,200,OK,Thread Group 1-2,text,true,,293,206,28,28,http://localhost:6060/search,2160,0,0
1661285620938,2864,Login,200,OK,Thread Group 1-5,text,true,,291,205,28,28,http://localhost:6060/login,2864,0,0
1661285621856,1946,Search items,200,OK,Thread Group 1-4,text,true,,293,206,28,28,http://localhost:6060/search,1946,0,0
1661285622549,1272,Home page,200,OK,Thread Group 1-18,text,true,,239,116,28,28,http://localhost:6060/,1272,0,1
1661285622453,1419,Add item to cart,200,OK,Thread Group 1-9,text,true,,282,209,28,28,http://localhost:6060/cart/item,1419,0,0
1661285622400,1476,Home page,200,OK,Thread Group 1-6,text,true,,239,116,28,28,http://localhost:6060/,1476,0,0
1661285621739,2154,Login,200,OK,Thread Group 1-10,text,true,,291,205,28,28,http://localhost:6060/login,2154,0,0
1661285620729,3168,Login,200,OK,Thread Group 1-25,text,true,,291,205,28,28,http://localhost:6060/login,3168,0,0
1661285622373,1561,Checkout,200,OK,Thread Group 1-17,text,true,,277,208,28,28,http://localhost:6060/checkout,1561,0,0
1661285622488,1464,Add item to cart,200,OK,Thread Group 1-27,text,true,,282,209,28,28,http://localhost:6060/cart/item,1464,0,0
1661285622002,1978,Checkout,200,OK,Thread Group 1-7,text,true,,277,208,28,28,http://localhost:6060/checkout,1978,0,0
1661285622468,1735,Search items,200,OK,Thread Group 1-15,text,true,,293,206,28,28,http://localhost:6060/search,1735,0,0
1661285621625,2923,Login,200,OK,Thread Group 1-23,text,true,,291,205,28,28,http://localhost:6060/login,2923,0,0
1661285623897,826,Search items,200,OK,Thread Group 1-25,text,true,,293,206,28,28,http://localhost:6060/search,826,0,0
1661285623112,1676,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,28,28,http://localhost:6060/cart/item,1676,0,0
1661285622940,1920,Login,200,OK,Thread Group 1-12,text,true,,291,205,28,28,http://localhost:6060/login,1920,0,0
1661285622649,2336,Search items,200,OK,Thread Group 1-19,text,true,,293,206,28,28,http://localhost:6060/search,2336,0,0
1661285621478,3565,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,28,28,http://localhost:6060/checkout,3565,0,0
1661285620842,4201,Checkout,200,OK,Thread Group 1-26,text,true,,277,208,28,28,http://localhost:6060/checkout,4201,0,0
1661285623980,1066,Home page,200,OK,Thread Group 1-7,text,true,,239,116,28,28,http://localhost:6060/,1066,0,1
1661285621653,3433,Checkout,200,OK,Thread Group 1-11,text,true,,277,208,28,28,http://localhost:6060/checkout,3433,0,0
1661285623747,1339,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,28,28,http://localhost:6060/cart/item,1339,0,0
1661285623876,1262,Login,200,OK,Thread Group 1-6,text,true,,291,205,28,28,http://localhost:6060/login,1262,0,0
1661285623935,1241,Home page,200,OK,Thread Group 1-17,text,true,,239,116,28,28,http://localhost:6060/,1241,0,0
1661285623803,1388,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,28,28,http://localhost:6060/cart/item,1388,0,0
1661285621614,3611,Checkout,200,OK,Thread Group 1-24,text,true,,277,208,28,28,http://localhost:6060/checkout,3611,0,0
1661285623254,2067,Login,200,OK,Thread Group 1-20,text,true,,291,205,28,28,http://localhost:6060/login,2067,0,0
1661285623701,1721,Add item to cart,200,OK,Thread Group 1-21,text,true,,282,209,28,28,http://localhost:6060/cart/item,1721,0,0
1661285623802,1726,Search items,200,OK,Thread Group 1-5,text,true,,293,206,28,28,http://localhost:6060/search,1726,0,0
1661285622951,2590,Login,200,OK,Thread Group 1-16,text,true,,291,205,28,28,http://localhost:6060/login,2590,0,0
1661285623872,1762,Checkout,200,OK,Thread Group 1-9,text,true,,277,208,28,28,http://localhost:6060/checkout,1762,0,0
1661285625044,691,Home page,200,OK,Thread Group 1-26,text,true,,239,116,28,28,http://localhost:6060/,691,0,1
1661285623952,1816,Checkout,200,OK,Thread Group 1-27,text,true,,277,208,28,28,http://localhost:6060/checkout,1816,0,0
1661285624549,1293,Search items,200,OK,Thread Group 1-23,text,true,,293,206,28,28,http://localhost:6060/search,1293,0,0
1661285625044,827,Home page,200,OK,Thread Group 1-3,text,true,,239,116,28,28,http://localhost:6060/,827,0,2
1661285624203,1697,Add item to cart,200,OK,Thread Group 1-15,text,true,,282,209,28,28,http://localhost:6060/cart/item,1697,0,0
1661285625086,864,Home page,200,OK,Thread Group 1-11,text,true,,239,116,28,28,http://localhost:6060/,864,0,0
1661285624860,1174,Search items,200,OK,Thread Group 1-12,text,true,,293,206,28,28,http://localhost:6060/search,1174,0,0
1661285623893,2223,Search items,200,OK,Thread Group 1-10,text,true,,293,206,29,29,http://localhost:6060/search,2223,0,0
1661285624723,1393,Add item to cart,200,OK,Thread Group 1-25,text,true,,282,209,29,29,http://localhost:6060/cart/item,1393,0,0
1661285623821,2423,Login,200,OK,Thread Group 1-18,text,true,,291,205,29,29,http://localhost:6060/login,2423,0,0
1661285623336,3018,Login,200,OK,Thread Group 1-8,text,true,,291,205,29,29,http://localhost:6060/login,3018,0,0
1661285625634,773,Home page,200,OK,Thread Group 1-9,text,true,,239,116,29,29,http://localhost:6060/,773,0,1
1661285625138,1328,Search items,200,OK,Thread Group 1-6,text,true,,293,206,29,29,http://localhost:6060/search,1328,0,0
1661285624985,1482,Add item to cart,200,OK,Thread Group 1-19,text,true,,282,209,29,29,http://localhost:6060/cart/item,1482,0,0
1661285623508,2992,Login,200,OK,Thread Group 1-28,text,true,,291,205,29,29,http://localhost:6060/login,2992,0,0
1661285623325,3175,Checkout,200,OK,Thread Group 1-13,text,true,,277,208,29,29,http://localhost:6060/checkout,3175,0,0
1661285625225,1477,Home page,200,OK,Thread Group 1-24,text,true,,239,116,29,29,http://localhost:6060/,1477,0,0
1661285625768,955,Home page,200,OK,Thread Group 1-27,text,true,,239,116,29,29,http://localhost:6060/,955,0,1
1661285625321,1492,Search items,200,OK,Thread Group 1-20,text,true,,293,206,29,29,http://localhost:6060/search,1492,0,0
1661285625529,1299,Add item to cart,200,OK,Thread Group 1-5,text,true,,282,209,29,29,http://localhost:6060/cart/item,1299,0,0
1661285624789,2086,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,29,29,http://localhost:6060/checkout,2086,0,0
1661285623441,3435,Checkout,200,OK,Thread Group 1-14,text,true,,277,208,29,29,http://localhost:6060/checkout,3435,0,0
1661285626116,817,Add item to cart,200,OK,Thread Group 1-10,text,true,,282,209,29,29,http://localhost:6060/cart/item,817,0,0
1661285623499,3601,Checkout,200,OK,Thread Group 1-22,text,true,,277,208,29,29,http://localhost:6060/checkout,3601,0,0
1661285625842,1259,Add item to cart,200,OK,Thread Group 1-23,text,true,,282,209,29,29,http://localhost:6060/cart/item,1259,0,0
1661285626110,1108,Home page,200,OK,Thread Group 1-29,text,true,,239,116,29,29,http://localhost:6060/,1108,0,0
1661285626876,544,Home page,200,OK,Thread Group 1-14,text,true,,239,116,29,29,http://localhost:6060/,544,0,0
1661285625871,1568,Login,200,OK,Thread Group 1-3,text,true,,291,205,29,29,http://localhost:6060/login,1568,0,0
1661285626034,1407,Add item to cart,200,OK,Thread Group 1-12,text,true,,282,209,29,29,http://localhost:6060/cart/item,1407,0,0
1661285625541,1910,Search items,200,OK,Thread Group 1-16,text,true,,293,206,29,29,http://localhost:6060/search,1910,0,0
1661285625950,1631,Login,200,OK,Thread Group 1-11,text,true,,291,205,29,29,http://localhost:6060/login,1631,0,0
1661285625900,1867,Checkout,200,OK,Thread Group 1-15,text,true,,277,208,29,29,http://localhost:6060/checkout,1867,0,0
1661285625046,2816,Login,200,OK,Thread Group 1-7,text,true,,291,205,29,29,http://localhost:6060/login,2816,0,0
1661285626467,1428,Add item to cart,200,OK,Thread Group 1-6,text,true,,282,209,29,29,http://localhost:6060/cart/item,1428,0,0
1661285625176,2747,Login,200,OK,Thread Group 1-17,text,true,,291,205,29,29,http://localhost:6060/login,2747,0,0
1661285626500,1424,Home page,200,OK,Thread Group 1-13,text,true,,239,116,29,29,http://localhost:6060/,1424,0,1
1661285626500,1521,Search items,200,OK,Thread Group 1-28,text,true,,293,206,29,29,http://localhost:6060/search,1521,0,0
1661285625422,2719,Checkout,200,OK,Thread Group 1-21,text,true,,277,208,29,29,http://localhost:6060/checkout,2719,0,0
1661285625191,2987,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,29,29,http://localhost:6060/checkout,2987,0,0
1661285626813,1440,Add item to cart,200,OK,Thread Group 1-20,text,true,,282,209,29,29,http://localhost:6060/cart/item,1440,0,0
1661285626876,1385,Home page,200,OK,Thread Group 1-1,text,true,,239,116,29,29,http://localhost:6060/,1385,0,0
1661285627439,953,Search items,200,OK,Thread Group 1-3,text,true,,293,206,29,29,http://localhost:6060/search,953,0,0
1661285627100,1346,Home page,200,OK,Thread Group 1-22,text,true,,239,116,29,29,http://localhost:6060/,1346,0,1
1661285626244,2213,Search items,200,OK,Thread Group 1-18,text,true,,293,206,29,29,http://localhost:6060/search,2213,0,0
1661285626723,1743,Login,200,OK,Thread Group 1-27,text,true,,291,205,29,29,http://localhost:6060/login,1743,0,0
1661285627420,1064,Login,200,OK,Thread Group 1-14,text,true,,291,205,29,29,http://localhost:6060/login,1064,0,0
1661285626354,2152,Search items,200,OK,Thread Group 1-8,text,true,,293,206,29,29,http://localhost:6060/search,2152,0,0
1661285626116,2416,Checkout,200,OK,Thread Group 1-25,text,true,,277,208,29,29,http://localhost:6060/checkout,2416,0,0
1661285626408,2144,Login,200,OK,Thread Group 1-9,text,true,,291,205,29,29,http://localhost:6060/login,2144,0,0
1661285627218,1430,Login,200,OK,Thread Group 1-29,text,true,,291,205,29,29,http://localhost:6060/login,1430,0,0
1661285628141,507,Home page,200,OK,Thread Group 1-21,text,true,,239,116,29,29,http://localhost:6060/,507,0,0
1661285627581,1076,Search items,200,OK,Thread Group 1-11,text,true,,293,206,29,29,http://localhost:6060/search,1076,0,0
1661285625735,2965,Login,200,OK,Thread Group 1-26,text,true,,291,205,29,29,http://localhost:6060/login,2965,0,0
1661285628178,698,Home page,200,OK,Thread Group 1-4,text,true,,239,116,29,29,http://localhost:6060/,698,0,1
1661285627767,1131,Home page,200,OK,Thread Group 1-15,text,true,,239,116,29,29,http://localhost:6060/,1131,0,1
1661285626703,2317,Login,200,OK,Thread Group 1-24,text,true,,291,205,29,29,http://localhost:6060/login,2317,0,0
1661285627451,1729,Add item to cart,200,OK,Thread Group 1-16,text,true,,282,209,29,29,http://localhost:6060/cart/item,1729,0,0
1661285628392,937,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,29,29,http://localhost:6060/cart/item,937,0,0
1661285625086,4348,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,29,29,http://localhost:6060/checkout,4348,0,0
1661285628506,985,Add item to cart,200,OK,Thread Group 1-8,text,true,,282,209,29,29,http://localhost:6060/cart/item,985,0,0
1661285626933,2569,Checkout,200,OK,Thread Group 1-10,text,true,,277,208,29,29,http://localhost:6060/checkout,2569,0,0
1661285627923,1680,Search items,200,OK,Thread Group 1-17,text,true,,293,206,29,29,http://localhost:6060/search,1680,0,0
1661285628021,1639,Add item to cart,200,OK,Thread Group 1-28,text,true,,282,209,29,29,http://localhost:6060/cart/item,1639,0,0
1661285626829,2838,Checkout,200,OK,Thread Group 1-5,text,true,,277,208,29,29,http://localhost:6060/checkout,2838,0,0
1661285627101,2643,Checkout,200,OK,Thread Group 1-23,text,true,,277,208,30,30,http://localhost:6060/checkout,2643,0,0
1661285628533,1212,Home page,200,OK,Thread Group 1-25,text,true,,239,116,30,30,http://localhost:6060/,1212,0,1
1661285628648,1106,Search items,200,OK,Thread Group 1-29,text,true,,293,206,30,30,http://localhost:6060/search,1106,0,0
1661285627862,1900,Search items,200,OK,Thread Group 1-7,text,true,,293,206,30,30,http://localhost:6060/search,1900,0,0
1661285628253,1631,Checkout,200,OK,Thread Group 1-20,text,true,,277,208,30,30,http://localhost:6060/checkout,1631,0,0
1661285627924,2011,Login,200,OK,Thread Group 1-13,text,true,,291,205,30,30,http://localhost:6060/login,2011,0,0
1661285628457,1492,Add item to cart,200,OK,Thread Group 1-18,text,true,,282,209,30,30,http://localhost:6060/cart/item,1492,0,0
1661285626467,3490,Checkout,200,OK,Thread Group 1-19,text,true,,277,208,30,30,http://localhost:6060/checkout,3490,0,0
1661285628657,1305,Add item to cart,200,OK,Thread Group 1-11,text,true,,282,209,30,30,http://localhost:6060/cart/item,1305,0,0
1661285629435,559,Home page,200,OK,Thread Group 1-2,text,true,,239,116,30,30,http://localhost:6060/,559,0,0
1661285628484,1698,Search items,200,OK,Thread Group 1-14,text,true,,293,206,30,30,http://localhost:6060/search,1698,0,0
1661285629710,508,Home page,200,OK,Thread Group 1-30,text,true,,239,116,30,30,http://localhost:6060/,508,0,1
1661285628466,1902,Search items,200,OK,Thread Group 1-27,text,true,,293,206,30,30,http://localhost:6060/search,1902,0,0
1661285629502,990,Home page,200,OK,Thread Group 1-10,text,true,,239,116,30,30,http://localhost:6060/,990,0,0
1661285629957,635,Home page,200,OK,Thread Group 1-19,text,true,,239,116,30,30,http://localhost:6060/,635,0,1
1661285629603,989,Add item to cart,200,OK,Thread Group 1-17,text,true,,282,209,30,30,http://localhost:6060/cart/item,989,0,0
1661285628261,2402,Login,200,OK,Thread Group 1-1,text,true,,291,205,30,30,http://localhost:6060/login,2402,0,0
1661285627895,2827,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,30,30,http://localhost:6060/checkout,2827,0,0
1661285629885,848,Home page,200,OK,Thread Group 1-20,text,true,,239,116,30,30,http://localhost:6060/,848,0,0
1661285628876,1858,Login,200,OK,Thread Group 1-4,text,true,,291,205,30,30,http://localhost:6060/login,1858,0,0
1661285628552,2336,Search items,200,OK,Thread Group 1-9,text,true,,293,206,30,30,http://localhost:6060/search,2336,0,0
1661285629020,1920,Search items,200,OK,Thread Group 1-24,text,true,,293,206,30,30,http://localhost:6060/search,1920,0,0
1661285629754,1186,Add item to cart,200,OK,Thread Group 1-29,text,true,,282,209,30,30,http://localhost:6060/cart/item,1186,0,0
1661285628700,2284,Search items,200,OK,Thread Group 1-26,text,true,,293,206,30,30,http://localhost:6060/search,2284,0,0
1661285629762,1275,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,30,30,http://localhost:6060/cart/item,1275,0,0
1661285629180,1883,Checkout,200,OK,Thread Group 1-16,text,true,,277,208,30,30,http://localhost:6060/checkout,1883,0,0
1661285628446,2617,Login,200,OK,Thread Group 1-22,text,true,,291,205,30,30,http://localhost:6060/login,2617,0,0
1661285629667,1423,Home page,200,OK,Thread Group 1-5,text,true,,239,116,30,30,http://localhost:6060/,1423,0,0
1661285629935,1207,Search items,200,OK,Thread Group 1-13,text,true,,293,206,30,30,http://localhost:6060/search,1207,0,0
1661285629745,1439,Home page,200,OK,Thread Group 1-23,text,true,,239,116,30,30,http://localhost:6060/,1439,0,0
1661285629745,1487,Login,200,OK,Thread Group 1-25,text,true,,291,205,30,30,http://localhost:6060/login,1487,0,0
1661285628898,2351,Login,200,OK,Thread Group 1-15,text,true,,291,205,30,30,http://localhost:6060/login,2351,0,0
1661285630182,1297,Add item to cart,200,OK,Thread Group 1-14,text,true,,282,209,30,30,http://localhost:6060/cart/item,1297,0,0
1661285629994,1529,Login,200,OK,Thread Group 1-2,text,true,,291,205,30,30,http://localhost:6060/login,1529,0,0
1661285628648,2921,Login,200,OK,Thread Group 1-21,text,true,,291,205,30,30,http://localhost:6060/login,2921,0,0
1661285630888,825,Add item to cart,200,OK,Thread Group 1-9,text,true,,282,209,30,30,http://localhost:6060/cart/item,825,0,0
1661285630368,1553,Add item to cart,200,OK,Thread Group 1-27,text,true,,282,209,30,30,http://localhost:6060/cart/item,1553,0,0
1661285627441,4492,Checkout,200,OK,Thread Group 1-12,text,true,,277,208,30,30,http://localhost:6060/checkout,4492,0,0
1661285630722,1253,Home page,200,OK,Thread Group 1-6,text,true,,239,116,30,30,http://localhost:6060/,1253,0,0
1661285630733,1259,Login,200,OK,Thread Group 1-20,text,true,,291,205,30,30,http://localhost:6060/login,1258,0,0
1661285631063,1041,Home page,200,OK,Thread Group 1-16,text,true,,239,116,30,30,http://localhost:6060/,1041,0,1
1661285631142,969,Add item to cart,200,OK,Thread Group 1-13,text,true,,282,209,30,30,http://localhost:6060/cart/item,969,0,0
1661285630592,1682,Checkout,200,OK,Thread Group 1-17,text,true,,277,208,30,30,http://localhost:6060/checkout,1682,0,0
1661285630940,1337,Add item to cart,200,OK,Thread Group 1-24,text,true,,282,209,30,30,http://localhost:6060/cart/item,1337,0,0
1661285630984,1372,Add item to cart,200,OK,Thread Group 1-26,text,true,,282,209,30,30,http://localhost:6060/cart/item,1372,0,0
1661285631249,1219,Search items,200,OK,Thread Group 1-15,text,true,,293,206,30,30,http://localhost:6060/search,1219,0,0
1661285629329,3165,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,30,30,http://localhost:6060/checkout,3164,0,0
1661285631933,607,Home page,200,OK,Thread Group 1-12,text,true,,239,116,30,30,http://localhost:6060/,607,0,1
1661285629492,3127,Checkout,200,OK,Thread Group 1-8,text,true,,277,208,30,30,http://localhost:6060/checkout,3127,0,0
1661285631064,1572,Search items,200,OK,Thread Group 1-22,text,true,,293,206,30,30,http://localhost:6060/search,1572,0,0
1661285631233,1450,Search items,200,OK,Thread Group 1-25,text,true,,293,206,30,30,http://localhost:6060/search,1450,0,0
1661285630218,2487,Login,200,OK,Thread Group 1-30,text,true,,291,205,30,30,http://localhost:6060/login,2487,0,0
1661285630734,1999,Search items,200,OK,Thread Group 1-4,text,true,,293,206,30,30,http://localhost:6060/search,1999,0,0
1661285630663,2103,Search items,200,OK,Thread Group 1-1,text,true,,293,206,30,30,http://localhost:6060/search,2103,0,0
1661285631184,1727,Login,200,OK,Thread Group 1-23,text,true,,291,205,30,30,http://localhost:6060/login,1727,0,0
1661285630492,2443,Login,200,OK,Thread Group 1-10,text,true,,291,205,30,30,http://localhost:6060/login,2443,0,0
1661285630592,2414,Login,200,OK,Thread Group 1-19,text,true,,291,205,30,30,http://localhost:6060/login,2414,0,0
1661285632274,861,Home page,200,OK,Thread Group 1-17,text,true,,239,116,30,30,http://localhost:6060/,861,0,0
1661285632494,698,Home page,200,OK,Thread Group 1-3,text,true,,239,116,30,30,http://localhost:6060/,698,0,0
1661285631090,2155,Login,200,OK,Thread Group 1-5,text,true,,291,205,30,30,http://localhost:6060/login,2155,0,0
1661285629949,3310,Checkout,200,OK,Thread Group 1-18,text,true,,277,208,30,30,http://localhost:6060/checkout,3310,0,0
1661285632468,891,Add item to cart,200,OK,Thread Group 1-15,text,true,,282,209,31,31,http://localhost:6060/cart/item,891,0,0
1661285631992,1370,Search items,200,OK,Thread Group 1-20,text,true,,293,206,31,31,http://localhost:6060/search,1370,0,0
1661285632637,757,Add item to cart,200,OK,Thread Group 1-22,text,true,,282,209,31,31,http://localhost:6060/cart/item,757,0,0
1661285629660,3815,Checkout,200,OK,Thread Group 1-28,text,true,,277,208,31,31,http://localhost:6060/checkout,3815,0,0
1661285629962,3565,Checkout,200,OK,Thread Group 1-11,text,true,,277,208,31,31,http://localhost:6060/checkout,3565,0,0
1661285631523,2076,Search items,200,OK,Thread Group 1-2,text,true,,293,206,31,31,http://localhost:6060/search,2076,0,0
1661285632767,922,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,31,31,http://localhost:6060/cart/item,922,0,0
1661285632540,1195,Login,200,OK,Thread Group 1-12,text,true,,291,205,31,31,http://localhost:6060/login,1195,0,0
1661285631569,2199,Search items,200,OK,Thread Group 1-21,text,true,,293,206,31,31,http://localhost:6060/search,2199,0,0
1661285632683,1140,Add item to cart,200,OK,Thread Group 1-25,text,true,,282,209,31,31,http://localhost:6060/cart/item,1140,0,0
1661285631922,1929,Checkout,200,OK,Thread Group 1-27,text,true,,277,208,31,31,http://localhost:6060/checkout,1929,0,0
1661285632733,1145,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,31,31,http://localhost:6060/cart/item,1145,0,0
1661285633305,599,Home page,200,OK,Thread Group 1-31,text,true,,239,116,31,31,http://localhost:6060/,599,0,1
1661285633006,899,Search items,200,OK,Thread Group 1-19,text,true,,293,206,31,31,http://localhost:6060/search,899,0,0
1661285632620,1365,Home page,200,OK,Thread Group 1-8,text,true,,239,116,31,31,http://localhost:6060/,1365,0,0
1661285632104,1903,Login,200,OK,Thread Group 1-16,text,true,,291,205,31,31,http://localhost:6060/login,1903,0,0
1661285631479,2689,Checkout,200,OK,Thread Group 1-14,text,true,,277,208,31,31,http://localhost:6060/checkout,2689,0,0
1661285633527,670,Home page,200,OK,Thread Group 1-11,text,true,,239,116,31,31,http://localhost:6060/,670,0,1
1661285631037,3223,Checkout,200,OK,Thread Group 1-7,text,true,,277,208,31,31,http://localhost:6060/checkout,3223,0,0
1661285632356,1946,Checkout,200,OK,Thread Group 1-26,text,true,,277,208,31,31,http://localhost:6060/checkout,1946,0,0
1661285631975,2347,Login,200,OK,Thread Group 1-6,text,true,,291,205,31,31,http://localhost:6060/login,2347,0,0
1661285633259,1143,Home page,200,OK,Thread Group 1-18,text,true,,239,116,31,31,http://localhost:6060/,1143,0,0
1661285632935,1491,Search items,200,OK,Thread Group 1-10,text,true,,293,206,31,31,http://localhost:6060/search,1491,0,0
1661285633362,1088,Add item to cart,200,OK,Thread Group 1-20,text,true,,282,209,31,31,http://localhost:6060/cart/item,1088,0,0
1661285632911,1576,Search items,200,OK,Thread Group 1-23,text,true,,293,206,31,31,http://localhost:6060/search,1576,0,0
1661285633768,894,Add item to cart,200,OK,Thread Group 1-21,text,true,,282,209,31,31,http://localhost:6060/cart/item,894,0,0
1661285633599,1235,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,31,31,http://localhost:6060/cart/item,1235,0,0
1661285633475,1444,Home page,200,OK,Thread Group 1-28,text,true,,239,116,31,31,http://localhost:6060/,1444,0,1
1661285630940,4001,Checkout,200,OK,Thread Group 1-29,text,true,,277,208,31,31,http://localhost:6060/checkout,4001,0,0
1661285633245,1696,Search items,200,OK,Thread Group 1-5,text,true,,293,206,31,31,http://localhost:6060/search,1696,0,0
1661285633851,1136,Home page,200,OK,Thread Group 1-27,text,true,,239,116,31,31,http://localhost:6060/,1136,0,0
1661285632705,2471,Search items,200,OK,Thread Group 1-30,text,true,,293,206,31,31,http://localhost:6060/search,2471,0,0
1661285633360,1840,Checkout,200,OK,Thread Group 1-15,text,true,,277,208,31,31,http://localhost:6060/checkout,1840,0,0
1661285634487,764,Add item to cart,200,OK,Thread Group 1-23,text,true,,282,209,31,31,http://localhost:6060/cart/item,764,0,0
1661285632277,3004,Checkout,200,OK,Thread Group 1-24,text,true,,277,208,31,31,http://localhost:6060/checkout,3004,0,0
1661285634302,1021,Home page,200,OK,Thread Group 1-26,text,true,,239,116,31,31,http://localhost:6060/,1020,0,0
1661285633689,1672,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,31,31,http://localhost:6060/checkout,1672,0,0
1661285634260,1200,Home page,200,OK,Thread Group 1-7,text,true,,239,116,31,31,http://localhost:6060/,1200,0,0
1661285633905,1590,Add item to cart,200,OK,Thread Group 1-19,text,true,,282,209,31,31,http://localhost:6060/cart/item,1590,0,0
1661285634168,1328,Home page,200,OK,Thread Group 1-14,text,true,,239,116,31,31,http://localhost:6060/,1328,0,1
1661285631713,3786,Checkout,200,OK,Thread Group 1-9,text,true,,277,208,31,31,http://localhost:6060/checkout,3786,0,0
1661285634402,1100,Login,200,OK,Thread Group 1-18,text,true,,291,205,31,31,http://localhost:6060/login,1100,0,0
1661285633985,1533,Login,200,OK,Thread Group 1-8,text,true,,291,205,31,31,http://localhost:6060/login,1533,0,0
1661285633735,1817,Search items,200,OK,Thread Group 1-12,text,true,,293,206,31,31,http://localhost:6060/search,1817,0,0
1661285634426,1253,Add item to cart,200,OK,Thread Group 1-10,text,true,,282,209,31,31,http://localhost:6060/cart/item,1253,0,0
1661285634322,1430,Search items,200,OK,Thread Group 1-6,text,true,,293,206,31,31,http://localhost:6060/search,1430,0,0
1661285633135,2648,Login,200,OK,Thread Group 1-17,text,true,,291,205,31,31,http://localhost:6060/login,2648,0,0
1661285634007,1783,Search items,200,OK,Thread Group 1-16,text,true,,293,206,31,31,http://localhost:6060/search,1783,0,0
1661285632111,3854,Checkout,200,OK,Thread Group 1-13,text,true,,277,208,31,31,http://localhost:6060/checkout,3854,0,0
1661285634197,1770,Login,200,OK,Thread Group 1-11,text,true,,291,205,31,31,http://localhost:6060/login,1770,0,0
1661285635200,957,Home page,200,OK,Thread Group 1-15,text,true,,239,116,31,31,http://localhost:6060/,957,0,1
